nombre,artista,reproducciones,url,imagen_url,audio_url
NUMB,XXXTENTACION,5163065,https://www.last.fm/music/XXXTENTACION/_/NUMB,https://lastfm.freetls.fastly.net/i/u/300x300/44256a0e77e7c3022be226b69d1f3c2e.png,
Wassup,A$AP Rocky,5161272,https://www.last.fm/music/A$AP+Rocky/_/Wassup,https://lastfm.freetls.fastly.net/i/u/300x300/97146f92eee16f778c10ca806f3171d5.png,
Pray 4 Love (feat. The Weeknd),Travis Scott,5159739,https://www.last.fm/music/Travis+Scott/_/Pray+4+Love+(feat.+The+Weeknd),https://lastfm.freetls.fastly.net/i/u/300x300/70e72a022559983d86145d4c59c39829.png,
WHARF TALK (feat. A$AP Rocky),"Tyler, The Creator",5158951,"https://www.last.fm/music/Tyler,+The+Creator/_/WHARF+TALK+(feat.+A$AP+Rocky)",https://lastfm.freetls.fastly.net/i/u/300x300/d6f4ffac0e14d1d78712f1fe21e0ef83.png,
Circle With Me,Spiritbox,5158154,https://www.last.fm/music/Spiritbox/_/Circle+With+Me,https://lastfm.freetls.fastly.net/i/u/300x300/a46f9d7485e8bb589b3928411c93f9d5.png,
Literal Legend,Ayesha Erotica,5157717,https://www.last.fm/music/Ayesha+Erotica/_/Literal+Legend,https://lastfm.freetls.fastly.net/i/u/300x300/70709e0b1aed52b5f9a39fd9a8b5617f.png,
My Body's Made of Crushed Little Stars,Mitski,5157678,https://www.last.fm/music/Mitski/_/My+Body%27s+Made+of+Crushed+Little+Stars,https://lastfm.freetls.fastly.net/i/u/300x300/703616fde4bec426d7819777f11e2e98.png,
LosT,Bring Me the Horizon,5157391,https://www.last.fm/music/Bring+Me+the+Horizon/_/LosT,https://lastfm.freetls.fastly.net/i/u/300x300/6b702652626b3b56054cd809617b670f.png,
We Die Young,Alice in Chains,5156915,https://www.last.fm/music/Alice+in+Chains/_/We+Die+Young,https://lastfm.freetls.fastly.net/i/u/300x300/61d67476df27e0c4b4450f47f654be27.png,
Minecraft,C418,5156167,https://www.last.fm/music/C418/_/Minecraft,https://lastfm.freetls.fastly.net/i/u/300x300/b9f87564f51e402c843e109a7021dc83.png,
Alive,Empire of the Sun,5154720,https://www.last.fm/music/Empire+of+the+Sun/_/Alive,https://lastfm.freetls.fastly.net/i/u/300x300/13871c3190e64b3893cb457dc11ec132.png,
LA Devotee,Panic! at the Disco,5153553,https://www.last.fm/music/Panic%21+at+the+Disco/_/LA+Devotee,https://lastfm.freetls.fastly.net/i/u/300x300/257fe11067041f5b10e758f64afb601e.png,
bloodonmyhands (feat. Flo Milli),Tate McRae,5149999,https://www.last.fm/music/Tate+McRae/_/bloodonmyhands+(feat.+Flo+Milli),https://lastfm.freetls.fastly.net/i/u/300x300/3cf35a95af15bce83414384c8712d30d.png,
Sleep on the Floor,The Lumineers,5148299,https://www.last.fm/music/The+Lumineers/_/Sleep+on+the+Floor,https://lastfm.freetls.fastly.net/i/u/300x300/ea77f864eff0a4283fa30b8edade7ddb.png,
6 Foot 7 Foot,Lil Wayne,5147460,https://www.last.fm/music/Lil+Wayne/_/6+Foot+7+Foot,,
Doing It Wrong,Drake,5147324,https://www.last.fm/music/Drake/_/Doing+It+Wrong,https://lastfm.freetls.fastly.net/i/u/300x300/87079d08fe90541db827b7ddd08a30c7.png,
Spotlight,Marshmello,5146390,https://www.last.fm/music/Marshmello/_/Spotlight,https://lastfm.freetls.fastly.net/i/u/300x300/159cb13c6de8e8e9a5369a39b93bbcb0.png,
Plastic Beach (Feat. Mick Jones and Paul Simonon),Gorillaz,5145871,https://www.last.fm/music/Gorillaz/_/Plastic+Beach+(Feat.+Mick+Jones+and+Paul+Simonon),https://lastfm.freetls.fastly.net/i/u/300x300/e9e6c966de5747b2b30945f9dc2228ca.png,
Flatline,Justin Bieber,5144969,https://www.last.fm/music/Justin+Bieber/_/Flatline,https://lastfm.freetls.fastly.net/i/u/300x300/e75e8aef479c45f5c565ede54df3bf70.png,
It’s Over,Ken Carson,5144067,https://www.last.fm/music/Ken+Carson/_/It%E2%80%99s+Over,https://lastfm.freetls.fastly.net/i/u/300x300/00f274b8093b1c7a45b6679d8bd42e9e.png,
Unlock it (Lock It) - feat. Kim Petras and Jay Park,Charli xcx,5138327,https://www.last.fm/music/Charli+xcx/_/Unlock+it+(Lock+It)+-+feat.+Kim+Petras+and+Jay+Park,https://lastfm.freetls.fastly.net/i/u/300x300/a02a5ce78f8e69dffa5d4c03853f776a.png,
Gunslinger,Avenged Sevenfold,5135535,https://www.last.fm/music/Avenged+Sevenfold/_/Gunslinger,https://lastfm.freetls.fastly.net/i/u/300x300/22a003ba9da1f715adea71f6874babe3.png,
Water Fountain,Alec Benjamin,5134585,https://www.last.fm/music/Alec+Benjamin/_/Water+Fountain,https://lastfm.freetls.fastly.net/i/u/300x300/6516bd55313bfcef1c13a988f455dd75.png,
Roots Bloody Roots,Sepultura,5134039,https://www.last.fm/music/Sepultura/_/Roots+Bloody+Roots,https://lastfm.freetls.fastly.net/i/u/300x300/6317c8389b36366800f02583398db3e0.png,
BANG BANG BANG,Bigbang,5133234,https://www.last.fm/music/Bigbang/_/BANG+BANG+BANG,https://lastfm.freetls.fastly.net/i/u/300x300/fe24b325893b68a65c985bc5e24ff133.png,
Music and Me,fakemink,5133204,https://www.last.fm/music/fakemink/_/Music+and+Me,https://lastfm.freetls.fastly.net/i/u/300x300/217cec18d762573df47e56622bc38297.png,
Move Your Feet,Junior Senior,5132418,https://www.last.fm/music/Junior+Senior/_/Move+Your+Feet,https://lastfm.freetls.fastly.net/i/u/300x300/d3e48c5714c4b61222c3e37bbbcdd734.png,
LA FAMA,ROSALÍA,5131463,https://www.last.fm/music/ROSAL%C3%8DA/_/LA+FAMA,https://lastfm.freetls.fastly.net/i/u/300x300/8ad4af56dbe141bdbc5ad6f1fc9eeb80.png,
Man of War,Radiohead,5130422,https://www.last.fm/music/Radiohead/_/Man+of+War,https://lastfm.freetls.fastly.net/i/u/300x300/51214507c81379cd2ae8a0d77f1e0f29.png,
Truth or dare,Tyla,5129531,https://www.last.fm/music/Tyla/_/Truth+or+dare,https://lastfm.freetls.fastly.net/i/u/300x300/7a69589819d73f659c68cb8671ed5e61.png,
Sweet Carolina,Lana Del Rey,5126251,https://www.last.fm/music/Lana+Del+Rey/_/Sweet+Carolina,https://lastfm.freetls.fastly.net/i/u/300x300/5b7e18b6cd74e1c61ceb45a678a6e13d.png,
Floral & Fading,Pierce the Veil,5124934,https://www.last.fm/music/Pierce+the+Veil/_/Floral+&+Fading,https://lastfm.freetls.fastly.net/i/u/300x300/690118417d6d92950707f82b798385b8.png,
Baptized in Fear,The Weeknd,5123824,https://www.last.fm/music/The+Weeknd/_/Baptized+in+Fear,https://lastfm.freetls.fastly.net/i/u/300x300/eadb0529b2c5066ebe7f53c52e329def.png,
A Dream with a Baseball Player,Faye Webster,5123448,https://www.last.fm/music/Faye+Webster/_/A+Dream+with+a+Baseball+Player,https://lastfm.freetls.fastly.net/i/u/300x300/3954d56601f31106b0be09fe183947ce.png,
The Trooper - 2015 remaster,Iron Maiden,5122078,https://www.last.fm/music/Iron+Maiden/_/The+Trooper+-+2015+remaster,https://lastfm.freetls.fastly.net/i/u/300x300/4bb9b7801ec50a3745c578b7d9615add.png,
All I Want Is You (feat. J. Cole),Miguel,5120714,https://www.last.fm/music/Miguel/_/All+I+Want+Is+You+(feat.+J.+Cole),https://lastfm.freetls.fastly.net/i/u/300x300/31b96a5d8409c4641db1d9eccf36c058.png,
Ripples,beabadoobee,5120171,https://www.last.fm/music/beabadoobee/_/Ripples,https://lastfm.freetls.fastly.net/i/u/300x300/d47d0db3893fa94639514a2aa47372b8.png,
Love Me Like You Do,Ellie Goulding,5119395,https://www.last.fm/music/Ellie+Goulding/_/Love+Me+Like+You+Do,https://lastfm.freetls.fastly.net/i/u/300x300/764cc3e33da9fbd996884578046bbff4.png,
Blue Boy,Mac DeMarco,5119183,https://www.last.fm/music/Mac+DeMarco/_/Blue+Boy,https://lastfm.freetls.fastly.net/i/u/300x300/28ffd87a1e554022c0065398979894c4.png,
Fishtail,Lana Del Rey,5118494,https://www.last.fm/music/Lana+Del+Rey/_/Fishtail,https://lastfm.freetls.fastly.net/i/u/300x300/d997c7f2b282ddee62c10623a80b752d.png,
Von dutch a. g. cook remix featuring addison rae,Charli xcx,5117883,https://www.last.fm/music/Charli+xcx/_/Von+dutch+a.+g.+cook+remix+featuring+addison+rae,https://lastfm.freetls.fastly.net/i/u/300x300/9a374c01e96745148078b51d838214e2.png,
absolute in doubt,Lil Peep,5116990,https://www.last.fm/music/Lil+Peep/_/absolute+in+doubt,,
Finesse,Bruno Mars,5116868,https://www.last.fm/music/Bruno+Mars/_/Finesse,https://lastfm.freetls.fastly.net/i/u/300x300/f18dc30b48412484b34ebff24ba615be.png,
Tip Toe,HYBS,5115877,https://www.last.fm/music/HYBS/_/Tip+Toe,https://lastfm.freetls.fastly.net/i/u/300x300/a94d6e63efadd36ddc92cfb4d8bbc1dd.png,
Old Man,Neil Young,5114248,https://www.last.fm/music/Neil+Young/_/Old+Man,https://lastfm.freetls.fastly.net/i/u/300x300/c9aa95277ed1507e7b214157f3bc4873.png,
Red Flavor,Red Velvet,5113858,https://www.last.fm/music/Red+Velvet/_/Red+Flavor,https://lastfm.freetls.fastly.net/i/u/300x300/1b507591a4b924b56340dfb66428ecc5.png,
Hey Lover,The Daughters of Eve,5112804,https://www.last.fm/music/The+Daughters+of+Eve/_/Hey+Lover,https://lastfm.freetls.fastly.net/i/u/300x300/b430490d03fe48d6109263aa9fad6749.png,
Mary Jane's Last Dance,Tom Petty and The Heartbreakers,5108431,https://www.last.fm/music/Tom+Petty+and+The+Heartbreakers/_/Mary+Jane%27s+Last+Dance,https://lastfm.freetls.fastly.net/i/u/300x300/164c433fcccdb09163ced0fb78a214a6.png,
Sour Switchblade,Elita,5105594,https://www.last.fm/music/Elita/_/Sour+Switchblade,https://lastfm.freetls.fastly.net/i/u/300x300/549aeaafcbaece3200e87891e4774e76.png,
Moonlit Floor (Kiss Me),Lisa,5105557,https://www.last.fm/music/Lisa/_/Moonlit+Floor+(Kiss+Me),https://lastfm.freetls.fastly.net/i/u/300x300/345d6dcf8939da7376259bcd2d96bd0b.png,
Older,Isabel LaRosa,5105238,https://www.last.fm/music/Isabel+LaRosa/_/Older,https://lastfm.freetls.fastly.net/i/u/300x300/62f090f36f9a17abac9fba63a4f893bc.png,
Dirty Deeds Done Dirt Cheap,AC/DC,5104489,https://www.last.fm/music/AC%2FDC/_/Dirty+Deeds+Done+Dirt+Cheap,https://lastfm.freetls.fastly.net/i/u/300x300/5429eee7b4c447e09c844bd5003386c6.png,
Dirty Work,aespa,5103798,https://www.last.fm/music/aespa/_/Dirty+Work,https://lastfm.freetls.fastly.net/i/u/300x300/b4ee69fcb301e20783e147ebb9bc02e9.png,
Drowning Lessons,My Chemical Romance,5101570,https://www.last.fm/music/My+Chemical+Romance/_/Drowning+Lessons,https://lastfm.freetls.fastly.net/i/u/300x300/ac347cf3cda7e91e0d837220f6bb63ea.png,
Adore You,Miley Cyrus,5100636,https://www.last.fm/music/Miley+Cyrus/_/Adore+You,https://lastfm.freetls.fastly.net/i/u/300x300/090bf88393d27cacca582301b15b7413.png,
Lights - Single Version,Ellie Goulding,5099444,https://www.last.fm/music/Ellie+Goulding/_/Lights+-+Single+Version,https://lastfm.freetls.fastly.net/i/u/300x300/57bca49f838ad1c7476d49ba9c911adb.png,
Last Night,Morgan Wallen,5099043,https://www.last.fm/music/Morgan+Wallen/_/Last+Night,https://lastfm.freetls.fastly.net/i/u/300x300/fc3eef2ced252c88e5161a617143fbd0.png,
Pop Out (feat. Lil Tjay),Polo G,5095983,https://www.last.fm/music/Polo+G/_/Pop+Out+(feat.+Lil+Tjay),https://lastfm.freetls.fastly.net/i/u/300x300/0df190f309db7ebbf12f55651c7fd695.png,
CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),Travis Scott,5095075,https://www.last.fm/music/Travis+Scott/_/CIRCUS+MAXIMUS+(feat.+The+Weeknd+&+Swae+Lee),https://lastfm.freetls.fastly.net/i/u/300x300/592f4d0933dc977245ef105e8a259b4f.png,
We Find Love,Daniel Caesar,5094978,https://www.last.fm/music/Daniel+Caesar/_/We+Find+Love,https://lastfm.freetls.fastly.net/i/u/300x300/1c892b22c3a14addc25f13a0abb5f1fe.png,
Be Nice to Me,The Front Bottoms,5093971,https://www.last.fm/music/The+Front+Bottoms/_/Be+Nice+to+Me,https://lastfm.freetls.fastly.net/i/u/300x300/d5525907067fe531d460f59f0e1b4e90.png,
"I Love You, I'm Sorry - Live From Vevo",Gracie Abrams,5092348,"https://www.last.fm/music/Gracie+Abrams/_/I+Love+You,+I%27m+Sorry+-+Live+From+Vevo",https://lastfm.freetls.fastly.net/i/u/300x300/e84d919d43ddb2a1a0ce735e7b399e7e.png,
Dial Drunk (with Post Malone),Noah Kahan,5091656,https://www.last.fm/music/Noah+Kahan/_/Dial+Drunk+(with+Post+Malone),https://lastfm.freetls.fastly.net/i/u/300x300/18d5025852a008d4054ff53044c01936.png,
Robin,Taylor Swift,5091118,https://www.last.fm/music/Taylor+Swift/_/Robin,https://lastfm.freetls.fastly.net/i/u/300x300/d33d9cb255ce8ec0ec5e9793a7341878.png,
Pink Skies,Zach Bryan,5089855,https://www.last.fm/music/Zach+Bryan/_/Pink+Skies,https://lastfm.freetls.fastly.net/i/u/300x300/8be9da3772926a6f2993bf5e2ca86c78.png,
You Make Loving Fun - 2004 Remaster,Fleetwood Mac,5089853,https://www.last.fm/music/Fleetwood+Mac/_/You+Make+Loving+Fun+-+2004+Remaster,https://lastfm.freetls.fastly.net/i/u/300x300/eeb5daab500d160f2ba745fdb1e79692.png,
I Will Not Bow,Breaking Benjamin,5089574,https://www.last.fm/music/Breaking+Benjamin/_/I+Will+Not+Bow,https://lastfm.freetls.fastly.net/i/u/300x300/1a08133ca5ec4c868b99d6a7a7ec4b77.png,
"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,5088125,https://www.last.fm/music/Ryan+Gosling/_/City+Of+Stars+-+From+%22La+La+Land%22+Soundtrack,,
come out and play,Billie Eilish,5086112,https://www.last.fm/music/Billie+Eilish/_/come+out+and+play,https://lastfm.freetls.fastly.net/i/u/300x300/050c8ae40a9e024d03ed79158acc8f7a.png,
bored,Laufey,5084352,https://www.last.fm/music/Laufey/_/bored,https://lastfm.freetls.fastly.net/i/u/300x300/cee605e85c6e5e3ce7d94598074d9485.png,
Jackie Down The Line,Fontaines D.C.,5083929,https://www.last.fm/music/Fontaines+D.C./_/Jackie+Down+The+Line,https://lastfm.freetls.fastly.net/i/u/300x300/340518ac95210d9f4011831bba615082.png,
Feiticeira,Deftones,5082082,https://www.last.fm/music/Deftones/_/Feiticeira,https://lastfm.freetls.fastly.net/i/u/300x300/35a52416d5247f852a22fbdf8459d124.png,
Topanga,Trippie Redd,5081564,https://www.last.fm/music/Trippie+Redd/_/Topanga,https://lastfm.freetls.fastly.net/i/u/300x300/456911cab185d3b8c685fe7e1cfb66b6.png,
Singapore (feat. Destroy Lonely),Ken Carson,5081136,https://www.last.fm/music/Ken+Carson/_/Singapore+(feat.+Destroy+Lonely),https://lastfm.freetls.fastly.net/i/u/300x300/51412ae642849112bd57fbd900a0af22.png,
Hammer,Lorde,5079502,https://www.last.fm/music/Lorde/_/Hammer,https://lastfm.freetls.fastly.net/i/u/300x300/6382de5b102f4a4ee3afe9c20462225e.png,
What Goes Around.../...Comes Around (Interlude),Justin Timberlake,5078829,https://www.last.fm/music/Justin+Timberlake/_/What+Goes+Around...%2F...Comes+Around+(Interlude),https://lastfm.freetls.fastly.net/i/u/300x300/37633e2f83337fa414409b490c663fd0.png,
Guns for Hands,Twenty One Pilots,5078263,https://www.last.fm/music/Twenty+One+Pilots/_/Guns+for+Hands,https://lastfm.freetls.fastly.net/i/u/300x300/417836606e807092b32cd14517508478.png,
"Bills, Bills, Bills",Destiny's Child,5077282,"https://www.last.fm/music/Destiny%27s+Child/_/Bills,+Bills,+Bills",https://lastfm.freetls.fastly.net/i/u/300x300/b4e90308300393492f9b6de7aaaf269a.png,
Todo De Ti,Rauw Alejandro,5076740,https://www.last.fm/music/Rauw+Alejandro/_/Todo+De+Ti,https://lastfm.freetls.fastly.net/i/u/300x300/69b4f8881c0dd36ee456dfc4ebb94ddf.png,
Off the Wall,Michael Jackson,5074194,https://www.last.fm/music/Michael+Jackson/_/Off+the+Wall,https://lastfm.freetls.fastly.net/i/u/300x300/36577e77dabeb2aed157e98c8924d436.png,
Privileged Rappers,Drake,5073830,https://www.last.fm/music/Drake/_/Privileged+Rappers,https://lastfm.freetls.fastly.net/i/u/300x300/5b8aa4e15c1ab4d93dd8efa632dc3101.png,
Fast as You Can,Fiona Apple,5071194,https://www.last.fm/music/Fiona+Apple/_/Fast+as+You+Can,https://lastfm.freetls.fastly.net/i/u/300x300/2e72dc2ca45c427bb3c6a6e11604cef7.png,
gloria (with SZA),Kendrick Lamar,5071185,https://www.last.fm/music/Kendrick+Lamar/_/gloria+(with+SZA),https://lastfm.freetls.fastly.net/i/u/300x300/b95737be5378431c4adad36f799c412f.png,
F.N,Lil Tjay,5070951,https://www.last.fm/music/Lil+Tjay/_/F.N,https://lastfm.freetls.fastly.net/i/u/300x300/bec255f1b8b984394d6d291e2ce04a26.png,
I'm Like a Bird,Nelly Furtado,5070943,https://www.last.fm/music/Nelly+Furtado/_/I%27m+Like+a+Bird,https://lastfm.freetls.fastly.net/i/u/300x300/b16aeae24629ee6d9b8d5be777c2b249.png,
Never Wanted to Dance,Mindless Self Indulgence,5070884,https://www.last.fm/music/Mindless+Self+Indulgence/_/Never+Wanted+to+Dance,https://lastfm.freetls.fastly.net/i/u/300x300/27555869faa44416a9a42c8a0105f053.png,
Bulletproof Heart,My Chemical Romance,5068731,https://www.last.fm/music/My+Chemical+Romance/_/Bulletproof+Heart,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png,
Experience,Ludovico Einaudi,5067934,https://www.last.fm/music/Ludovico+Einaudi/_/Experience,https://lastfm.freetls.fastly.net/i/u/300x300/1dbcea314e7b428d9aa223b68f4bdfb3.png,
Bulletproof Heart,My Chemical Romance,5065819,https://www.last.fm/music/My+Chemical+Romance/_/Bulletproof+Heart,https://lastfm.freetls.fastly.net/i/u/300x300/5d859232fed7488a82d37ecabb232fce.png,
Sweet Caroline,Neil Diamond,5064198,https://www.last.fm/music/Neil+Diamond/_/Sweet+Caroline,https://lastfm.freetls.fastly.net/i/u/300x300/ed39ca4d66044c728d37b2778427c1e4.png,
Go Slowly,Radiohead,5062131,https://www.last.fm/music/Radiohead/_/Go+Slowly,https://lastfm.freetls.fastly.net/i/u/300x300/a0c356cea23a6b2acfc062c4a4129099.png,
How Long,Charlie Puth,5061564,https://www.last.fm/music/Charlie+Puth/_/How+Long,https://lastfm.freetls.fastly.net/i/u/300x300/548ddc92a61f79f77e832ad3d66d110f.png,
Times Like These,Addison Rae,5057909,https://www.last.fm/music/Addison+Rae/_/Times+Like+These,https://lastfm.freetls.fastly.net/i/u/300x300/d39fef9e3791de69fce533b6e2b17f9d.png,
Welcome to Japan,The Strokes,5056202,https://www.last.fm/music/The+Strokes/_/Welcome+to+Japan,https://lastfm.freetls.fastly.net/i/u/300x300/8244e7fef2dee176249ad3cbe83e7ee5.png,
Dancing In The Moonlight,King Harvest,5053809,https://www.last.fm/music/King+Harvest/_/Dancing+In+The+Moonlight,https://lastfm.freetls.fastly.net/i/u/300x300/e34da5a2d582976a84b1e8e96fd2080e.png,
fue mejor (feat. SZA),Kali Uchis,5051049,https://www.last.fm/music/Kali+Uchis/_/fue+mejor+(feat.+SZA),,
You've Seen the Butcher,Deftones,5050712,https://www.last.fm/music/Deftones/_/You%27ve+Seen+the+Butcher,https://lastfm.freetls.fastly.net/i/u/300x300/858efffdf737c869e754c2f4dbe89f4c.png,
INTRO : Calling,BTS,5050595,https://www.last.fm/music/BTS/_/INTRO+:+Calling,https://lastfm.freetls.fastly.net/i/u/300x300/ae6cc14921e807fabe9d98c02dde2e68.png,
Music Sounds Better With You,Stardust,5049361,https://www.last.fm/music/Stardust/_/Music+Sounds+Better+With+You,https://lastfm.freetls.fastly.net/i/u/300x300/cc04c31da6a92bd6f434e44617ba571a.png,
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,5048707,https://www.last.fm/music/Fifth+Harmony/_/Work+from+Home+(feat.+Ty+Dolla+$ign),https://lastfm.freetls.fastly.net/i/u/300x300/ec56d3387166600ef44a22dfbd913918.png,
Dogs,Pink Floyd,5047016,https://www.last.fm/music/Pink+Floyd/_/Dogs,https://lastfm.freetls.fastly.net/i/u/300x300/9e1be2cf776f4aae855bf08e03624524.png,
See You Again,Miley Cyrus,5044331,https://www.last.fm/music/Miley+Cyrus/_/See+You+Again,https://lastfm.freetls.fastly.net/i/u/300x300/95459ff53b7bbf145f4f038bf3c13b9b.png,
Blood on My Jeans,Juice WRLD,5042071,https://www.last.fm/music/Juice+WRLD/_/Blood+on+My+Jeans,https://lastfm.freetls.fastly.net/i/u/300x300/a62dcb0de08359723c940db46c034e71.png,
Just A Lil Bit,50 Cent,5041975,https://www.last.fm/music/50+Cent/_/Just+A+Lil+Bit,https://lastfm.freetls.fastly.net/i/u/300x300/8afdac88376ef4b2ab005af87bcf52ec.png,
Sun,Two Door Cinema Club,5041916,https://www.last.fm/music/Two+Door+Cinema+Club/_/Sun,https://lastfm.freetls.fastly.net/i/u/300x300/03efe17b5025448fafda0915227d850a.png,
Desmitificar,Marina Sena,5041025,https://www.last.fm/music/Marina+Sena/_/Desmitificar,https://lastfm.freetls.fastly.net/i/u/300x300/998560a2b5080484f07b3fd25f3d8fe9.png,
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,5040657,"https://www.last.fm/music/Metro+Boomin/_/Calling+(Spider-Man:+Across+the+Spider-Verse)+(Metro+Boomin+&+Swae+Lee,+NAV,+feat.+A+Boogie+Wit+da+Hoodie)",https://lastfm.freetls.fastly.net/i/u/300x300/dc3bdeadd7ef481945b1c8c062757bae.png,
vice city,XXXTENTACION,5040653,https://www.last.fm/music/XXXTENTACION/_/vice+city,https://lastfm.freetls.fastly.net/i/u/300x300/ace121c6b4d4b9e5b6160f1b9d11181d.png,
Raydar,JID,5039942,https://www.last.fm/music/JID/_/Raydar,https://lastfm.freetls.fastly.net/i/u/300x300/f5ebc39b1f907ab9e0df8ea47841f0c5.png,
4 Walls,f(x),5038997,https://www.last.fm/music/f(x)/_/4+Walls,https://lastfm.freetls.fastly.net/i/u/300x300/9cbcbf5a83829f38d645753435f529ca.png,
crush,2hollis,5035801,https://www.last.fm/music/2hollis/_/crush,https://lastfm.freetls.fastly.net/i/u/300x300/82ac4cdd5b930b89049b93eb244de118.png,
Recognize (feat. Drake),PARTYNEXTDOOR,5035631,https://www.last.fm/music/PARTYNEXTDOOR/_/Recognize+(feat.+Drake),,
Turn Me On (feat. Nicki Minaj),David Guetta,5035425,https://www.last.fm/music/David+Guetta/_/Turn+Me+On+(feat.+Nicki+Minaj),https://lastfm.freetls.fastly.net/i/u/300x300/6d4f80fe27a6f848796fb928cfc4076e.png,
Price Tag,Jessie J,5033590,https://www.last.fm/music/Jessie+J/_/Price+Tag,https://lastfm.freetls.fastly.net/i/u/300x300/12e26a0fba964167c182908b736d8671.png,
Level of Concern,Twenty One Pilots,5031957,https://www.last.fm/music/Twenty+One+Pilots/_/Level+of+Concern,https://lastfm.freetls.fastly.net/i/u/300x300/51702bf8ea2aa113f0c4b2f8589f4c7d.png,
west side,Ariana Grande,5031432,https://www.last.fm/music/Ariana+Grande/_/west+side,https://lastfm.freetls.fastly.net/i/u/300x300/8d71cf30ab608127ea3bac16d98c9937.png,
RUDE!,Hearts2Hearts,5030352,https://www.last.fm/music/Hearts2Hearts/_/RUDE%21,https://lastfm.freetls.fastly.net/i/u/300x300/cc10be53d4f60b415799e6b82c39723a.png,
The World We Knew (Over And Over),Frank Sinatra,5024053,https://www.last.fm/music/Frank+Sinatra/_/The+World+We+Knew+(Over+And+Over),https://lastfm.freetls.fastly.net/i/u/300x300/d722c2511d6aee22bee0bd6144f1519d.png,
