nombre,artista,reproducciones,url,imagen_url
Amina,Tasha & Tracie,1395320,https://www.last.fm/music/Tasha+&+Tracie/_/Amina,https://lastfm.freetls.fastly.net/i/u/300x300/8c52918c4c4139e1d346d6d691005aba.png
SYRUP SIPPIN,Destroy Lonely,2073139,https://www.last.fm/music/Destroy+Lonely/_/SYRUP+SIPPIN,https://lastfm.freetls.fastly.net/i/u/300x300/f885ec053eba32fd3ede44698ab863ab.png
Wondering Why,The Red Clay Strays,2848846,https://www.last.fm/music/The+Red+Clay+Strays/_/Wondering+Why,https://lastfm.freetls.fastly.net/i/u/300x300/78ce88a021a4763160cfbe5042f78bb3.png
Princess Bubblegum,ilyTOMMY,3602073,https://www.last.fm/music/ilyTOMMY/_/Princess+Bubblegum,
Changes,2Pac,5829094,https://www.last.fm/music/2Pac/_/Changes,https://lastfm.freetls.fastly.net/i/u/300x300/4ca8269cfa0a4e0bb9a08aedfb645ed6.png
fake smile,Ariana Grande,7215363,https://www.last.fm/music/Ariana+Grande/_/fake+smile,https://lastfm.freetls.fastly.net/i/u/300x300/b8f1a5a698a709d816768fc86b080582.png
GMFU (w/ 6arelyhuman),Odetari,5306287,https://www.last.fm/music/Odetari/_/GMFU+(w%2F+6arelyhuman),https://lastfm.freetls.fastly.net/i/u/300x300/19e994ad9e5083ff2c95cbc3b147c6d1.png
Impossible,Travis Scott,5858957,https://www.last.fm/music/Travis+Scott/_/Impossible,https://lastfm.freetls.fastly.net/i/u/300x300/d01f7dcefd75a1fa2fa9dc2cd494232e.png
Reliquia do 2T,DJ Gu,208271,https://www.last.fm/music/DJ+Gu/_/Reliquia+do+2T,
can't slow down,Almost Monday,1113726,https://www.last.fm/music/Almost+Monday/_/can%27t+slow+down,https://lastfm.freetls.fastly.net/i/u/300x300/8bb0740fc29334178f38afe27f9eb6f0.png
CORSO,"Tyler, The Creator",11108406,"https://www.last.fm/music/Tyler,+The+Creator/_/CORSO",https://lastfm.freetls.fastly.net/i/u/300x300/8bed6cc4a2f68d3bb2228fbe6654b887.png
bet u wanna,Sabrina Carpenter,5677039,https://www.last.fm/music/Sabrina+Carpenter/_/bet+u+wanna,https://lastfm.freetls.fastly.net/i/u/300x300/67b457e6432139a78f2f97694e2b0264.png
RIP Young,Isaiah Rashad,4344705,https://www.last.fm/music/Isaiah+Rashad/_/RIP+Young,https://lastfm.freetls.fastly.net/i/u/300x300/a4a0843850fa09baf14b30bb07cfce77.png
Living Mice,C418,3869963,https://www.last.fm/music/C418/_/Living+Mice,https://lastfm.freetls.fastly.net/i/u/300x300/b9f87564f51e402c843e109a7021dc83.png
missin something,Zach Templar,3127510,https://www.last.fm/music/Zach+Templar/_/missin+something,https://lastfm.freetls.fastly.net/i/u/300x300/21258399051d0e31c8b080535e15ee70.png
Free Fallin',Tom Petty,5459660,https://www.last.fm/music/Tom+Petty/_/Free+Fallin%27,https://lastfm.freetls.fastly.net/i/u/300x300/164c433fcccdb09163ced0fb78a214a6.png
We On,BTS,3614112,https://www.last.fm/music/BTS/_/We+On,https://lastfm.freetls.fastly.net/i/u/300x300/7f5ae8ffd586097d1c5818f057cbcde7.png
Stop Playing With Me,"Tyler, The Creator",3634251,"https://www.last.fm/music/Tyler,+The+Creator/_/Stop+Playing+With+Me",https://lastfm.freetls.fastly.net/i/u/300x300/78e70997eda194526a71b0ed3fa411f0.png
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,3035871,https://www.last.fm/music/The+Notorious+B.I.G./_/Mo+Money+Mo+Problems+(feat.+Puff+Daddy+&+Mase)+-+2014+Remaster,
CALL ME BABY,Exo,5871416,https://www.last.fm/music/Exo/_/CALL+ME+BABY,https://lastfm.freetls.fastly.net/i/u/300x300/324c3fa7afbac680b43649bce324c320.png
Walk in the park,Feng,2953002,https://www.last.fm/music/Feng/_/Walk+in+the+park,https://lastfm.freetls.fastly.net/i/u/300x300/c37034038a5bf8107fa6bb05ec9e022b.png
Smile in Your Sleep,Silverstein,4176702,https://www.last.fm/music/Silverstein/_/Smile+in+Your+Sleep,https://lastfm.freetls.fastly.net/i/u/300x300/d4fb7bc76bb2878cf2f8f52eb79ba6ec.png
Biking,Frank Ocean,8191385,https://www.last.fm/music/Frank+Ocean/_/Biking,https://lastfm.freetls.fastly.net/i/u/300x300/d5ee1155f59b7a11509d3cccba0a7e60.png
Blue Gangsta,Michael Jackson,748757,https://www.last.fm/music/Michael+Jackson/_/Blue+Gangsta,https://lastfm.freetls.fastly.net/i/u/300x300/b366cff64b1e4757c7f64e117142baa5.png
DRIP,BABYMONSTER,3601081,https://www.last.fm/music/BABYMONSTER/_/DRIP,https://lastfm.freetls.fastly.net/i/u/300x300/737b04d6c7333d1a4f7b1d1be08191a6.png
Welcome to My Island,Caroline Polachek,6154630,https://www.last.fm/music/Caroline+Polachek/_/Welcome+to+My+Island,https://lastfm.freetls.fastly.net/i/u/300x300/8efbfdc3ffd98d732a93e75aa5a53852.png
Slipfast,ROLE MODEL,1822130,https://www.last.fm/music/ROLE+MODEL/_/Slipfast,https://lastfm.freetls.fastly.net/i/u/300x300/d8f57e635926706f9a76edb99fd28e00.png
"1, 2 Step (feat. Missy Elliott)",Ciara,1305910,"https://www.last.fm/music/Ciara/_/1,+2+Step+(feat.+Missy+Elliott)",https://lastfm.freetls.fastly.net/i/u/300x300/f55ff23960eb32133e441a76d692762c.png
Thirst Trap,Audrey Hobert,1469106,https://www.last.fm/music/Audrey+Hobert/_/Thirst+Trap,
Stop The Rain (TABLO X RM),Tablo,21454771,https://www.last.fm/music/Tablo/_/Stop+The+Rain+(TABLO+X+RM),https://lastfm.freetls.fastly.net/i/u/300x300/4c02c22a792f2794bd47705373a5eaa6.png
UNIQUE,P1Harmony,618389,https://www.last.fm/music/P1Harmony/_/UNIQUE,https://lastfm.freetls.fastly.net/i/u/300x300/1529f82384eb97488d0b3a11264748ed.png
Did It First (with Central Cee),Ice Spice,4295329,https://www.last.fm/music/Ice+Spice/_/Did+It+First+(with+Central+Cee),https://lastfm.freetls.fastly.net/i/u/300x300/081dee05882109a0727173b0280a6dc1.png
BA$$,Che,1525111,https://www.last.fm/music/Che/_/BA$$,https://lastfm.freetls.fastly.net/i/u/300x300/8dd2a654f51d813610ce8afca3ae78ea.png
Are You Looking Up,Mk.gee,3284716,https://www.last.fm/music/Mk.gee/_/Are+You+Looking+Up,https://lastfm.freetls.fastly.net/i/u/300x300/4bb223c47d37d3ec76eddbfc7cb87b1a.png
i'm yours,Isabel LaRosa,5917686,https://www.last.fm/music/Isabel+LaRosa/_/i%27m+yours,https://lastfm.freetls.fastly.net/i/u/300x300/c5f352525dbcd4d668055bd6f394547f.png
Crybaby,SZA,3834862,https://www.last.fm/music/SZA/_/Crybaby,https://lastfm.freetls.fastly.net/i/u/300x300/80f922302652266472c5b8bced5123bb.png
A.D.I.D.A.S.,Korn,5225928,https://www.last.fm/music/Korn/_/A.D.I.D.A.S.,https://lastfm.freetls.fastly.net/i/u/300x300/41006b2356b2420e9fe2747540310d50.png
Mad Hatter,Melanie Martinez,6333763,https://www.last.fm/music/Melanie+Martinez/_/Mad+Hatter,https://lastfm.freetls.fastly.net/i/u/300x300/1312dd6a1b92cfe1028ca8df6deb3eb9.png
HOTEL LOBBY (Unc & Phew),Quavo,5362067,https://www.last.fm/music/Quavo/_/HOTEL+LOBBY+(Unc+&+Phew),https://lastfm.freetls.fastly.net/i/u/300x300/4719ea6f3701d01ce416a1bf12cd1bdd.png
Alesis,Mk.gee,3357398,https://www.last.fm/music/Mk.gee/_/Alesis,https://lastfm.freetls.fastly.net/i/u/300x300/4bb223c47d37d3ec76eddbfc7cb87b1a.png
Coming Home,beabadoobee,4925144,https://www.last.fm/music/beabadoobee/_/Coming+Home,https://lastfm.freetls.fastly.net/i/u/300x300/4ca82f805a57a1214cbc94621138f513.png
Não Sei Dançar,Marina Lima,1850517,https://www.last.fm/music/Marina+Lima/_/N%C3%A3o+Sei+Dan%C3%A7ar,https://lastfm.freetls.fastly.net/i/u/300x300/5e786f9adabee09eb511ca1eef72b585.png
Abyss,Jin,14796499,https://www.last.fm/music/Jin/_/Abyss,https://lastfm.freetls.fastly.net/i/u/300x300/4d875385c881b48b8e37f2ebc8370648.png
Two Words,Kanye West,4719964,https://www.last.fm/music/Kanye+West/_/Two+Words,https://lastfm.freetls.fastly.net/i/u/300x300/61d5e94c9aa712b29e283325bc5ae87f.png
The Tourist,Radiohead,9675890,https://www.last.fm/music/Radiohead/_/The+Tourist,https://lastfm.freetls.fastly.net/i/u/300x300/62d26c6cb4ac4bdccb8f3a2a0fd55421.png
Souvlaki Space Station,Slowdive,5714846,https://www.last.fm/music/Slowdive/_/Souvlaki+Space+Station,https://lastfm.freetls.fastly.net/i/u/300x300/a9614493a133e68dd6308792a8ef8f9c.png
legends,Juice WRLD,6874342,https://www.last.fm/music/Juice+WRLD/_/legends,https://lastfm.freetls.fastly.net/i/u/300x300/af9bc1a02defd7c62c919a61e28a350d.png
4K,El Alfa,2239684,https://www.last.fm/music/El+Alfa/_/4K,https://lastfm.freetls.fastly.net/i/u/300x300/2eff9ba7624c1d03420c17be0d18933a.png
Uuugly,Drake,2144661,https://www.last.fm/music/Drake/_/Uuugly,https://lastfm.freetls.fastly.net/i/u/300x300/312b4595af2657f7a2c7c1511c489bf2.png
Western Union,Ecco2K,9046676,https://www.last.fm/music/Ecco2K/_/Western+Union,
I Get the Bag (feat. Migos),Gucci Mane,3148392,https://www.last.fm/music/Gucci+Mane/_/I+Get+the+Bag+(feat.+Migos),https://lastfm.freetls.fastly.net/i/u/300x300/effb6589d6be6a6266a22250ccc46cb9.png
Downstairs,Twenty One Pilots,2300706,https://www.last.fm/music/Twenty+One+Pilots/_/Downstairs,https://lastfm.freetls.fastly.net/i/u/300x300/f8696c18cbd8b4aa77a8c9cf75e589c3.png
glitter ✩‧₊˚,lexycat,1819412,https://www.last.fm/music/lexycat/_/glitter+%E2%9C%A9%E2%80%A7%E2%82%8A%CB%9A,https://lastfm.freetls.fastly.net/i/u/300x300/89d1640ac65fff12fb2a251bc02a2a38.png
rose,Jaydes,4409651,https://www.last.fm/music/Jaydes/_/rose,https://lastfm.freetls.fastly.net/i/u/300x300/8a7fa054fa6c6f8f786ba1eaa1ecf1fd.png
The A Team,Ed Sheeran,10489804,https://www.last.fm/music/Ed+Sheeran/_/The+A+Team,https://lastfm.freetls.fastly.net/i/u/300x300/d08fbb920e514f5c893d95552379d3fc.png
Surfacing,Slipknot,5674550,https://www.last.fm/music/Slipknot/_/Surfacing,https://lastfm.freetls.fastly.net/i/u/300x300/074f73621cb0580454964450f1a62227.png
2 Hold U,Clairo,4172841,https://www.last.fm/music/Clairo/_/2+Hold+U,https://lastfm.freetls.fastly.net/i/u/300x300/3064edc467b05a9a509ff113ecf9eb59.png
Outro: Love is Not Over,BTS,3844468,https://www.last.fm/music/BTS/_/Outro:+Love+is+Not+Over,https://lastfm.freetls.fastly.net/i/u/300x300/331aafadb191d45cf3a7523268144a67.png
Ew,Joji,6831751,https://www.last.fm/music/Joji/_/Ew,https://lastfm.freetls.fastly.net/i/u/300x300/b74dc22e72de2839db17e7e04b41e8f8.png
Breakin' My Heart (Pretty Brown Eyes),Mint Condition,2028405,https://www.last.fm/music/Mint+Condition/_/Breakin%27+My+Heart+(Pretty+Brown+Eyes),https://lastfm.freetls.fastly.net/i/u/300x300/afbfd2fb3beaf94769495e1a78550256.png
IT GIRL,Aliyah's Interlude,4402724,https://www.last.fm/music/Aliyah%27s+Interlude/_/IT+GIRL,https://lastfm.freetls.fastly.net/i/u/300x300/909e6eb914024ca0cab9c6773f4f7630.png
XS,Rina Sawayama,9883906,https://www.last.fm/music/Rina+Sawayama/_/XS,https://lastfm.freetls.fastly.net/i/u/300x300/da0264fb358e51549a9fb821aa54a0f6.png
Crescendo,NMIXX,148569,https://www.last.fm/music/NMIXX/_/Crescendo,https://lastfm.freetls.fastly.net/i/u/300x300/2d89ced3067c9c224832231ca6e3a8a5.png
No.2 (with parkjiyoon),RM,9153296,https://www.last.fm/music/RM/_/No.2+(with+parkjiyoon),https://lastfm.freetls.fastly.net/i/u/300x300/31fcd44bc68db7054d4ae598ad9e9d94.png
Vermilion,Slipknot,6538713,https://www.last.fm/music/Slipknot/_/Vermilion,https://lastfm.freetls.fastly.net/i/u/300x300/ee99848192f042b981d7072477cd88b7.png
Rodeo (Remix),Lah Pat,2546388,https://www.last.fm/music/Lah+Pat/_/Rodeo+(Remix),https://lastfm.freetls.fastly.net/i/u/300x300/5440383498a978c78859eaa327369b78.png
Haggstrom,C418,4016957,https://www.last.fm/music/C418/_/Haggstrom,https://lastfm.freetls.fastly.net/i/u/300x300/b9f87564f51e402c843e109a7021dc83.png
money machine,100 gecs,8790897,https://www.last.fm/music/100+gecs/_/money+machine,https://lastfm.freetls.fastly.net/i/u/300x300/a6e7b4bdb9f7674e3364404be2f5f683.png
As,Stevie Wonder,2553972,https://www.last.fm/music/Stevie+Wonder/_/As,https://lastfm.freetls.fastly.net/i/u/300x300/02f18167ffe180e4a2f1c39594cfd94d.png
WEIGHT WATCHERS,Melanie Martinez,591297,https://www.last.fm/music/Melanie+Martinez/_/WEIGHT+WATCHERS,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png
SUGA's Interlude,Halsey,10178413,https://www.last.fm/music/Halsey/_/SUGA%27s+Interlude,https://lastfm.freetls.fastly.net/i/u/300x300/47119c774f8ac7965c35275d6b30ba90.png
Side Effects,ZAYN,168376,https://www.last.fm/music/ZAYN/_/Side+Effects,https://lastfm.freetls.fastly.net/i/u/300x300/df30220fb168376ca990ad0c3bcb9358.png
WHATCHU KNO ABOUT ME (feat. Sexyy Red),GloRilla,2431188,https://www.last.fm/music/GloRilla/_/WHATCHU+KNO+ABOUT+ME+(feat.+Sexyy+Red),
Lhabia,Deftones,4853061,https://www.last.fm/music/Deftones/_/Lhabia,https://lastfm.freetls.fastly.net/i/u/300x300/3e6814b457a9087e0c46d5a949de2766.png
Slide,The Goo Goo Dolls,3877432,https://www.last.fm/music/The+Goo+Goo+Dolls/_/Slide,https://lastfm.freetls.fastly.net/i/u/300x300/f650f979f3613c2f3f32570500350552.png
Sweetness,Jimmy Eat World,7633545,https://www.last.fm/music/Jimmy+Eat+World/_/Sweetness,https://lastfm.freetls.fastly.net/i/u/300x300/5f6bed4795106f6a5ace9295accf4493.png
Send Me On My Way,Rusted Root,4352352,https://www.last.fm/music/Rusted+Root/_/Send+Me+On+My+Way,https://lastfm.freetls.fastly.net/i/u/300x300/8c18de26aed8efe3105953144a814e81.png
So Far Away,Avenged Sevenfold,5668892,https://www.last.fm/music/Avenged+Sevenfold/_/So+Far+Away,https://lastfm.freetls.fastly.net/i/u/300x300/bd12ddaafc7344d3bf43f963f814cc90.png
Vignette,Twenty One Pilots,4562420,https://www.last.fm/music/Twenty+One+Pilots/_/Vignette,https://lastfm.freetls.fastly.net/i/u/300x300/44592187ade17dafe3531db1b7cafbe1.png
New Way Out,Poppy,2430783,https://www.last.fm/music/Poppy/_/New+Way+Out,https://lastfm.freetls.fastly.net/i/u/300x300/4f19fe25069f9fa380422f0bd47e641e.png
Nice to meet you (feat. Central Cee),PinkPantheress,4479240,https://www.last.fm/music/PinkPantheress/_/Nice+to+meet+you+(feat.+Central+Cee),https://lastfm.freetls.fastly.net/i/u/300x300/16cc8263e16931610bd9506c4be95859.png
Killah (feat. Gesaffelstein),Lady Gaga,5191251,https://www.last.fm/music/Lady+Gaga/_/Killah+(feat.+Gesaffelstein),https://lastfm.freetls.fastly.net/i/u/300x300/1d58c148be480a963c1044deacebcd43.png
El Mañana,Gorillaz,5992151,https://www.last.fm/music/Gorillaz/_/El+Ma%C3%B1ana,https://lastfm.freetls.fastly.net/i/u/300x300/271483e955d2b255160f3361a7f5fb78.png
Pillars,Sunny Day Real Estate,2296321,https://www.last.fm/music/Sunny+Day+Real+Estate/_/Pillars,https://lastfm.freetls.fastly.net/i/u/300x300/79174f6bc75e46be8506ab3baea0e6a7.png
Caramelldansen,Caramella Girls,4346202,https://www.last.fm/music/Caramella+Girls/_/Caramelldansen,https://lastfm.freetls.fastly.net/i/u/300x300/213b2ae127aa59be45d0f8dcf37d3800.png
Objects in the Mirror,Mac Miller,5442353,https://www.last.fm/music/Mac+Miller/_/Objects+in+the+Mirror,https://lastfm.freetls.fastly.net/i/u/300x300/24dd0cbd08e1258f8e0a8796bcde4828.png
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Taylor Swift,8047031,https://www.last.fm/music/Taylor+Swift/_/The+Last+Time+(feat.+Gary+Lightbody+of+Snow+Patrol)+(Taylor%E2%80%99s+Version),
Pool - Stripped,Samia,2121831,https://www.last.fm/music/Samia/_/Pool+-+Stripped,
Pistol,Cigarettes After Sex,5365877,https://www.last.fm/music/Cigarettes+After+Sex/_/Pistol,https://lastfm.freetls.fastly.net/i/u/300x300/7ea82b3ab1b58083844907acd531df89.png
Could Have Been Me,The Struts,3208044,https://www.last.fm/music/The+Struts/_/Could+Have+Been+Me,https://lastfm.freetls.fastly.net/i/u/300x300/3b247439609d95d6f950e38a52bcd97d.png
Where's Your Head At,Eurotripp,962159,https://www.last.fm/music/Eurotripp/_/Where%27s+Your+Head+At,https://lastfm.freetls.fastly.net/i/u/300x300/81d828e6814c0a2406b6e315bfd439b6.png
Always Remember Us This Way,Lady Gaga,6876581,https://www.last.fm/music/Lady+Gaga/_/Always+Remember+Us+This+Way,https://lastfm.freetls.fastly.net/i/u/300x300/ad18ddb8897b07d62a5c97086622e79d.png
Azul,Gal Costa,1697993,https://www.last.fm/music/Gal+Costa/_/Azul,https://lastfm.freetls.fastly.net/i/u/300x300/23e34154fef14fde8691b158694b5e92.png
I Will,Mitski,7386486,https://www.last.fm/music/Mitski/_/I+Will,https://lastfm.freetls.fastly.net/i/u/300x300/48b1e85daff0afa738996e8f7737f1ef.png
Human,The Killers,14421018,https://www.last.fm/music/The+Killers/_/Human,https://lastfm.freetls.fastly.net/i/u/300x300/e68669788bdf8e102229b14ab3b64f15.png
Intercourse,Malcolm Todd,1076980,https://www.last.fm/music/Malcolm+Todd/_/Intercourse,https://lastfm.freetls.fastly.net/i/u/300x300/e6528639e694f2bf041192e86d7bdb6c.png
Human Behaviour,Björk,6089548,https://www.last.fm/music/Bj%C3%B6rk/_/Human+Behaviour,https://lastfm.freetls.fastly.net/i/u/300x300/7098faeeba40a168cea952f95204a89a.png
Take a Bow,Rihanna,7807748,https://www.last.fm/music/Rihanna/_/Take+a+Bow,https://lastfm.freetls.fastly.net/i/u/300x300/9ba6843d054b4f449948bdb13957248c.png
New Slang - 2021 Remaster,The Shins,3833350,https://www.last.fm/music/The+Shins/_/New+Slang+-+2021+Remaster,
convenience,Jaydes,4146114,https://www.last.fm/music/Jaydes/_/convenience,https://lastfm.freetls.fastly.net/i/u/300x300/e9ee07584f3dcdc36519f99ae2994de5.png
peggy,Ceechynaa,2965382,https://www.last.fm/music/Ceechynaa/_/peggy,https://lastfm.freetls.fastly.net/i/u/300x300/56778535bae95fea8e8a519cc152aca1.png
You're the One,KAYTRANADA,4659764,https://www.last.fm/music/KAYTRANADA/_/You%27re+the+One,
Gil,Milo j,761533,https://www.last.fm/music/Milo+j/_/Gil,https://lastfm.freetls.fastly.net/i/u/300x300/0fcb9ccfbfc5840dacde8dc9250fe377.png
Two Birds,Regina Spektor,5551013,https://www.last.fm/music/Regina+Spektor/_/Two+Birds,https://lastfm.freetls.fastly.net/i/u/300x300/02d1ab5baf9e26d2349f098b4b89b62e.png
Take My Mind,WizTheMc,828440,https://www.last.fm/music/WizTheMc/_/Take+My+Mind,
Outside All Night (feat. A$AP Rocky & N3WYRKLA),Brent Faiyaz,3744297,https://www.last.fm/music/Brent+Faiyaz/_/Outside+All+Night+(feat.+A$AP+Rocky+&+N3WYRKLA),https://lastfm.freetls.fastly.net/i/u/300x300/55d67ee97f2051afc325f4c19e42c728.png
Hazel - 2024 Remaster,Far Apart,626119,https://www.last.fm/music/Far+Apart/_/Hazel+-+2024+Remaster,
The Moon Will Sing,The Crane Wives,4572594,https://www.last.fm/music/The+Crane+Wives/_/The+Moon+Will+Sing,https://lastfm.freetls.fastly.net/i/u/300x300/0674ba7089f17a865262d0a12d50ea0e.png
Talk,Yeat,8621125,https://www.last.fm/music/Yeat/_/Talk,https://lastfm.freetls.fastly.net/i/u/300x300/1680554330d8eafbbe5c2da149d92598.png
gym class,Lil Peep,6176470,https://www.last.fm/music/Lil+Peep/_/gym+class,https://lastfm.freetls.fastly.net/i/u/300x300/69a257629a1b6f80e246fbaf90059dd1.png
Weston Super Mare,glaive,49877,https://www.last.fm/music/glaive/_/Weston+Super+Mare,https://lastfm.freetls.fastly.net/i/u/300x300/b1debb5b2e6db262a791b08d40eefbec.png
Death With Dignity,Sufjan Stevens,7158868,https://www.last.fm/music/Sufjan+Stevens/_/Death+With+Dignity,https://lastfm.freetls.fastly.net/i/u/300x300/7568c8fa48cc4fb6cf688fe89161f8a5.png
Kiss Kiss (feat. T-Pain),Chris Brown,2716254,https://www.last.fm/music/Chris+Brown/_/Kiss+Kiss+(feat.+T-Pain),https://lastfm.freetls.fastly.net/i/u/300x300/8e56084fccec6b340624ea64a6bdfb12.png
Smooth Criminal,Alien Ant Farm,8742957,https://www.last.fm/music/Alien+Ant+Farm/_/Smooth+Criminal,https://lastfm.freetls.fastly.net/i/u/300x300/6ba95013678446d49c1f6189f8f9016f.png
DASH,NMIXX,5361658,https://www.last.fm/music/NMIXX/_/DASH,https://lastfm.freetls.fastly.net/i/u/300x300/ad6a230b539bdb13a4ab55820277aa16.png
Victorious,Panic! at the Disco,4196572,https://www.last.fm/music/Panic%21+at+the+Disco/_/Victorious,https://lastfm.freetls.fastly.net/i/u/300x300/257fe11067041f5b10e758f64afb601e.png
Famoso Ímã | O poderoso chatão,MC Lele JP,193268,https://www.last.fm/music/MC+Lele+JP/_/Famoso+%C3%8Dm%C3%A3+%7C+O+poderoso+chat%C3%A3o,
27a Pitfield St,bassvictim,994803,https://www.last.fm/music/bassvictim/_/27a+Pitfield+St,https://lastfm.freetls.fastly.net/i/u/300x300/2d9ef0f60b3e05848f4455fe296972bb.png
FinallyApologizing,ADÉLA,981163,https://www.last.fm/music/AD%C3%89LA/_/FinallyApologizing,https://lastfm.freetls.fastly.net/i/u/300x300/efa1c94e7093e7fe1df4842366809efe.png
151 Rum,JID,6475153,https://www.last.fm/music/JID/_/151+Rum,
Tinnitus (Wanna Be a Rock),TOMORROW X TOGETHER,10453868,https://www.last.fm/music/TOMORROW+X+TOGETHER/_/Tinnitus+(Wanna+Be+a+Rock),https://lastfm.freetls.fastly.net/i/u/300x300/00ee634028a0df7d7c789e44b1a37600.png
Reckless,Madison Beer,7229942,https://www.last.fm/music/Madison+Beer/_/Reckless,https://lastfm.freetls.fastly.net/i/u/300x300/f4cf5aed3e815963afe2153e3ec0dd47.png
make up,Ariana Grande,5808016,https://www.last.fm/music/Ariana+Grande/_/make+up,https://lastfm.freetls.fastly.net/i/u/300x300/3f1ea261c3c447c55a0c97edfbee20bd.png
Love Talk - English Version,WayV,6386287,https://www.last.fm/music/WayV/_/Love+Talk+-+English+Version,https://lastfm.freetls.fastly.net/i/u/300x300/7d631a7c2fc8785164669df3f2273350.png
Tattooed Heart,Ariana Grande,4448330,https://www.last.fm/music/Ariana+Grande/_/Tattooed+Heart,https://lastfm.freetls.fastly.net/i/u/300x300/975b6224803a49429561f0135e33c54d.png
BTS Cypher PT.1,BTS,3740496,https://www.last.fm/music/BTS/_/BTS+Cypher+PT.1,https://lastfm.freetls.fastly.net/i/u/300x300/7b7405ed542cb60fb877cac92ff797fc.png
NOW OR NEVER,Tkandz,1529119,https://www.last.fm/music/Tkandz/_/NOW+OR+NEVER,https://lastfm.freetls.fastly.net/i/u/300x300/06d559bf3c560cf630cd7337d383d853.png
DILUVIO,Rauw Alejandro,3210663,https://www.last.fm/music/Rauw+Alejandro/_/DILUVIO,https://lastfm.freetls.fastly.net/i/u/300x300/609333c7e01929f5725e4082f0b7b6b7.png
Fucked My Way Up to the Top,Lana Del Rey,8883057,https://www.last.fm/music/Lana+Del+Rey/_/Fucked+My+Way+Up+to+the+Top,https://lastfm.freetls.fastly.net/i/u/300x300/916438133fc249e7c96f66ae29d5d1af.png
